teks,teks_bersih,label,rating,kategori,nama_produk,id_produk,id_toko,url
So far barangnya bekerja dengan baik,so far barang bekerja dengan baik,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
Baramgnya sesuai dengan yg ibu saya mau semoga cocok ya,baramgnya sesuai dengan yang ibu saya mau semoga cocok ya,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
"Bekerja dengan baik, Thanks Gan",bekerja dengan baik terimakasih gan,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
"Good product, good seller",good product good seller,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
Barang sudah sampai packing rapih....................,barang sudah sampai packing rapi,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
"sudah sampai barangnya, sesuai dgn yg di deskripsikan",sudah sampai barang sesuai dengan yang di deskripsikan,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
ok.....................,ok,positif,4,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
"barang udah sampe, belum dicoba , rencananya hari sabtu. yg penting ada garansi ya gan. thx",barang sudah sampai belum dicoba rencananya hari sabtu yang penting ada garansi ya gan terimakasih,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
"Sesuai pesanan, trimakasih",sesuai pesanan terimakasih,positif,4,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
"Bagus
Cepat dan responsif",bagus cepat dan responsif,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
Barangnya bagus. Alhmdllh suka. Makasih ya,barang bagus alhmdllh suka terimakasih ya,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
Cucok murahh.....................,cucok murahh,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
"siip gan, barang sudah sampai..",siip gan barang sudah sampai,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
barang sudah diterima,barang sudah diterima,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
Barang sesuai pesanan... Sudah dicoba... Ok... Mudah2an awet,barang sesuai pesanan sudah dicoba ok mudah an awet,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
"Sesuai dengan deskripsi produk, recommended seller",sesuai dengan deskripsi produk recommended seller,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
goooodddddddddddddddddddddddddd,good,positif,4,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
makasihhhhhhhhhhhhhhhhhhhhhhhh,terimakasih,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
recomended shop n product,recommended shop n product,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
"Barang sudah diterima. Langsung dipakai, lancar. 
Respon cepat",barang sudah diterima langsung dipakai lancar respon cepat,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
sipppppppp okkkkkkk dahhhhhhhhhhh....,sip ok sudah,positif,4,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
"barang cepat sampai, packaging rapi, udah langsung dicoba dicolok ke laptop berfungsi dengan baik. terima kasih ya",barang cepat sampai packaging rapi sudah langsung dicoba dicolok ke laptop berfungsi dengan baik terimakasih ya,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
"good product, fast delivery.",good product fast delivery,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
"pelayanan ok,semoga awet n puas pakainya",pelayanan ok semoga awet n puas pakainya,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
produk tdk compatibel dgn acer sy,produk tidak compatibel dengan acer saya,negatif,2,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
"barang sesuai pesanan, pengiriman cepat terima kasih",barang sesuai pesanan pengiriman cepat terimakasih,positif,5,elektronik,Adaptor Charger Acer Aspire one AO531 AO532 D250 D150 NAV50 NAV70 ZG5,181574868,1787060,https://www.tokopedia.com/askompute/adaptor-charger-acer-aspire-one-ao531-ao532-d250-d150-nav50-nav70-zg5
"Pokoknya agan yg satu ini gak ada matinye... ini udh order yg kesekian kalinya... dan seller sll respon cepet, proses cepet, nyampe cepet... kalo ada lbh dari 5⭐, pasti ane kasih semua bintang buat ni seller... very recommended seller banget deh pokoknya... thx gan dan makin sukses lapaknya... 👌",pokoknya agan yang satu ini tidak ada matinye ini sudah order yang kesekian kalinya dan seller sll respon cepat proses cepat sampai cepat kalau ada lebih dari pasti ane kasih semua bintang buat ni seller very recommended seller banget deh pokoknya terimakasih gan dan makin sukses lapaknya,positif,5,elektronik,Keyboard IBM LENOVO IdeaPad G40 G40-30 G40-45 G40-75 G40-70 Series,182072541,1787060,https://www.tokopedia.com/askompute/keyboard-ibm-lenovo-ideapad-g40-g40-30-g40-45-g40-75-g40-70-series-1
"Barang sudah sampe,packing rapi &amp; aman.thanks",barang sudah sampai packing rapi aman terimakasih,positif,5,elektronik,Keyboard IBM LENOVO IdeaPad G40 G40-30 G40-45 G40-75 G40-70 Series,182072541,1787060,https://www.tokopedia.com/askompute/keyboard-ibm-lenovo-ideapad-g40-g40-30-g40-45-g40-75-g40-70-series-1
murah dan berkualitas..........  untuk kesekian kalinya belanja di sini.... puas,murah dan berkualitas untuk kesekian kalinya belanja di sini puas,positif,5,elektronik,Keyboard IBM LENOVO IdeaPad G40 G40-30 G40-45 G40-75 G40-70 Series,182072541,1787060,https://www.tokopedia.com/askompute/keyboard-ibm-lenovo-ideapad-g40-g40-30-g40-45-g40-75-g40-70-series-1
mantaaaaaaaaaaaaaaaaaaaaaaaapppppppp,mantap,positif,5,elektronik,Keyboard IBM LENOVO IdeaPad G40 G40-30 G40-45 G40-75 G40-70 Series,182072541,1787060,https://www.tokopedia.com/askompute/keyboard-ibm-lenovo-ideapad-g40-g40-30-g40-45-g40-75-g40-70-series-1
"Barang sesuai pesanan, pengiriman cepat",barang sesuai pesanan pengiriman cepat,positif,5,elektronik,Keyboard IBM LENOVO IdeaPad G40 G40-30 G40-45 G40-75 G40-70 Series,182072541,1787060,https://www.tokopedia.com/askompute/keyboard-ibm-lenovo-ideapad-g40-g40-30-g40-45-g40-75-g40-70-series-1
Barang sdh diterima dengan baik,barang sudah diterima dengan baik,positif,4,elektronik,Keyboard IBM LENOVO IdeaPad G40 G40-30 G40-45 G40-75 G40-70 Series,182072541,1787060,https://www.tokopedia.com/askompute/keyboard-ibm-lenovo-ideapad-g40-g40-30-g40-45-g40-75-g40-70-series-1
barang sesuai pengiriman sangat cepat.  terimakasih laptop saya jadi normal lagi. next time belanja lagi disini.,barang sesuai pengiriman sangat cepat terimakasih laptop saya jadi normal lagi next time belanja lagi disini,positif,5,elektronik,Keyboard IBM LENOVO IdeaPad G40 G40-30 G40-45 G40-75 G40-70 Series,182072541,1787060,https://www.tokopedia.com/askompute/keyboard-ibm-lenovo-ideapad-g40-g40-30-g40-45-g40-75-g40-70-series-1
barang mendarat dengan cepat... dan selamat !!!,barang mendarat dengan cepat dan selamat,positif,5,elektronik,Keyboard IBM LENOVO IdeaPad G40 G40-30 G40-45 G40-75 G40-70 Series,182072541,1787060,https://www.tokopedia.com/askompute/keyboard-ibm-lenovo-ideapad-g40-g40-30-g40-45-g40-75-g40-70-series-1
Brg ok.. respon seller cpt... Pengiriman cpt,barang ok respon seller cepat pengiriman cepat,positif,5,elektronik,Keyboard Fujitsu Lifebook LH532 LH532A LH532B LH532C LH522 series,182074669,1787060,https://www.tokopedia.com/askompute/keyboard-fujitsu-lifebook-lh532-lh532a-lh532b-lh532c-lh522-series
"Mantap pak.
Barang sesuai pesanan
Mudah2an bisa tahan lama",mantap pak barang sesuai pesanan mudah an bisa tahan lama,positif,5,elektronik,Adaptor Charger Original Lenovo T410 T410s T500 T510 R400 R500 T400,182505863,1787060,https://www.tokopedia.com/askompute/adaptor-charger-original-lenovo-t410-t410s-t500-t510-r400-r500-t400
"Mantab..... smoga awet, terimakasih bos",mantap smoga awet terimakasih bos,positif,5,elektronik,Adaptor Charger Original Lenovo T410 T410s T500 T510 R400 R500 T400,182505863,1787060,https://www.tokopedia.com/askompute/adaptor-charger-original-lenovo-t410-t410s-t500-t510-r400-r500-t400
agak beda dikit secara casing dari bawaan asli.. tapi overal berfungsi baik..,agak beda sedikit secara casing dari bawaan asli tapi overal berfungsi baik,positif,4,elektronik,Adaptor Charger Original Lenovo T410 T410s T500 T510 R400 R500 T400,182505863,1787060,https://www.tokopedia.com/askompute/adaptor-charger-original-lenovo-t410-t410s-t500-t510-r400-r500-t400
packing rapih pengiriman cepattttt,packing rapi pengiriman cepat,positif,5,elektronik,Adaptor Original IBM Lenovo T60 T60p T61 T61p X60 X60s X61 X61s R60,182506290,1787060,https://www.tokopedia.com/askompute/adaptor-original-ibm-lenovo-t60-t60p-t61-t61p-x60-x60s-x61-x61s-r60
Respon cepet. Packing barang asli n mantap. Nuwun,respon cepat packing barang asli n mantap nuwun,positif,5,elektronik,Adaptor Original IBM Lenovo Z60 Z60m Z60t Z61 C100 C200 V100 N100 N200,182506679,1787060,https://www.tokopedia.com/askompute/adaptor-original-ibm-lenovo-z60-z60m-z60t-z61-c100-c200-v100-n100-n200
Sesuai dengan deskripsi dan sesuai dengan pesanan Recommended seller..,sesuai dengan deskripsi dan sesuai dengan pesanan recommended seller,positif,5,elektronik,Adaptor Original IBM Lenovo Z60 Z60m Z60t Z61 C100 C200 V100 N100 N200,182506679,1787060,https://www.tokopedia.com/askompute/adaptor-original-ibm-lenovo-z60-z60m-z60t-z61-c100-c200-v100-n100-n200
Barang sesuai pesanan,barang sesuai pesanan,positif,5,elektronik,Adaptor Charger Original IBM LENOVO 20V 4.5A 90W ~Pin Central,182507139,1787060,https://www.tokopedia.com/askompute/adaptor-charger-original-ibm-lenovo-20v-45a-90w-pin-central
blnja di AS puas brng pketn sllu rapi,blnja di as puas barang pketn sllu rapi,positif,5,elektronik,Adaptor Charger Original IBM LENOVO 20V 4.5A 90W ~Pin Central,182507139,1787060,https://www.tokopedia.com/askompute/adaptor-charger-original-ibm-lenovo-20v-45a-90w-pin-central
"barang sudah diterima gan, tinggal di test saja, semoga awet",barang sudah diterima gan tinggal di test saja semoga awet,positif,4,elektronik,Adaptor Charger Original IBM LENOVO 20V 4.5A 90W ~Pin Central,182507139,1787060,https://www.tokopedia.com/askompute/adaptor-charger-original-ibm-lenovo-20v-45a-90w-pin-central
belum di coba.. semoga tidak bermasalah,belum di coba semoga tidak bermasalah,positif,4,elektronik,"ADAPTOR ORIGINAL LENOVO 45N0237 20V-4,5A SQUARE MOUTH",182508456,1787060,https://www.tokopedia.com/askompute/adaptor-original-lenovo-45n0237-20v-45a-square-mouth
Okkkkeee...  Thxx....,ok thxx,positif,5,elektronik,Adaptor Charger Original Lenovo E431 E531 S3 S5 T431S,182512560,1787060,https://www.tokopedia.com/askompute/adaptor-charger-original-lenovo-e431-e531-s3-s5-t431s
sesuai pesanan............,sesuai pesanan,positif,4,elektronik,Adaptor Charger Original Lenovo E431 E531 S3 S5 T431S,182512560,1787060,https://www.tokopedia.com/askompute/adaptor-charger-original-lenovo-e431-e531-s3-s5-t431s
Produk yang diterima sudah susai dengan yang tertera. Sudah dua hari dipakai dan tidak ada masalah. Respon penjual cepat. Pakai Gojek dalam beberapa jam langsung sampai. Charger bisa langsung saya pakai hari itu juga.,produk yang diterima sudah susai dengan yang tertera sudah dua hari dipakai dan tidak ada masalah respon penjual cepat pakai gojek dalam beberapa jam langsung sampai charger bisa langsung saya pakai hari itu juga,positif,4,elektronik,Adaptor Charger Original Lenovo E431 E531 S3 S5 T431S,182512560,1787060,https://www.tokopedia.com/askompute/adaptor-charger-original-lenovo-e431-e531-s3-s5-t431s
"Barang sudah sampe,packing rapi &amp; aman.thanks",barang sudah sampai packing rapi aman terimakasih,positif,5,elektronik,Keyboard Toshiba Satelit L40B C40B C40d-B,182967505,1787060,https://www.tokopedia.com/askompute/keyboard-toshiba-satelit-l40b-c40b-c40d-b
"Produk oke, cepat sampai, mantap",produk ok cepat sampai mantap,positif,5,elektronik,Keyboard Toshiba Satelit L40B C40B C40d-B,182967505,1787060,https://www.tokopedia.com/askompute/keyboard-toshiba-satelit-l40b-c40b-c40d-b
mantabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,mantap,positif,5,elektronik,Keyboard Toshiba Satelit L40B C40B C40d-B,182967505,1787060,https://www.tokopedia.com/askompute/keyboard-toshiba-satelit-l40b-c40b-c40d-b
barang mantaap.. Luarbisyah...,barang mantaap luarbisyah,positif,5,elektronik,Keyboard Asus EEPC 1215 1215B 1201 UL20 UL2AT 1225 1225B 1201HA,183247282,1787060,https://www.tokopedia.com/askompute/keyboard-asus-eepc-1215-1215b-1201-ul20-ul2at-1225-1225b-1201ha
"sesuai dan cocok dipasang di laptop saya, thanks.",sesuai dan cocok dipasang di laptop saya terimakasih,positif,4,elektronik,Keyboard Asus EEPC 1215 1215B 1201 UL20 UL2AT 1225 1225B 1201HA,183247282,1787060,https://www.tokopedia.com/askompute/keyboard-asus-eepc-1215-1215b-1201-ul20-ul2at-1225-1225b-1201ha
"Maaf, baru kasih ulasan. Sudah saya coba barangnya, mantap.",maaf baru kasih ulasan sudah saya coba barang mantap,positif,5,elektronik,"Baterai Original ASUS A42, A42J A42F K52 A52 A52F, K42DR K42J K42JA",183350511,1787060,https://www.tokopedia.com/askompute/baterai-original-asus-a42-a42j-a42f-k52-a52-a52f-k42dr-k42j-k42ja
Sippppzz....................................................................................,sipzz,positif,5,elektronik,"Baterai Original ASUS A42, A42J A42F K52 A52 A52F, K42DR K42J K42JA",183350511,1787060,https://www.tokopedia.com/askompute/baterai-original-asus-a42-a42j-a42f-k52-a52-a52f-k42dr-k42j-k42ja
pemesanan diproses secepat kilat,pemesanan diproses secepat kilat,positif,5,elektronik,"Baterai Original ASUS A42, A42J A42F K52 A52 A52F, K42DR K42J K42JA",183350511,1787060,https://www.tokopedia.com/askompute/baterai-original-asus-a42-a42j-a42f-k52-a52-a52f-k42dr-k42j-k42ja
"packing rapi, barang sampai dengan baik. terima kasih",packing rapi barang sampai dengan baik terimakasih,positif,5,elektronik,LCD-LED 14.1 HP Compaq CQ40 CQ41 CQ45,183399139,1787060,https://www.tokopedia.com/askompute/lcd-led-141-hp-compaq-cq40-cq41-cq45
Mantaaaaaaaaaaaaaaaaaaaaappp,mantap,positif,5,elektronik,LCD-LED 14.1 HP Compaq CQ40 CQ41 CQ45,183399139,1787060,https://www.tokopedia.com/askompute/lcd-led-141-hp-compaq-cq40-cq41-cq45
"Mantapp,  semoga awet, memuaskan",mantapp semoga awet memuaskan,positif,5,elektronik,LCD-LED 14.1 HP Compaq CQ40 CQ41 CQ45,183399139,1787060,https://www.tokopedia.com/askompute/lcd-led-141-hp-compaq-cq40-cq41-cq45
"thanks gan, barang nya dah sampai dengan selamat, packingnya rapi dan buble wrapnya tebal sehingga lcd nya aman. Udah dipasang di laptop cq40 akhirnya nyala lagi laptop ini 😀",terimakasih gan barang nya sudah sampai dengan selamat packing rapi dan buble wrapnya tebal sehingga lcd nya aman sudah dipasang di laptop cq akhirnya nyala lagi laptop ini,positif,5,elektronik,LCD-LED 14.1 HP Compaq CQ40 CQ41 CQ45,183399139,1787060,https://www.tokopedia.com/askompute/lcd-led-141-hp-compaq-cq40-cq41-cq45
"Super mantap packing rapi banget👍👍
Semoga barang awet josss",super mantap packing rapi banget semoga barang awet jos,positif,5,elektronik,LCD-LED 14.1 HP Compaq CQ40 CQ41 CQ45,183399139,1787060,https://www.tokopedia.com/askompute/lcd-led-141-hp-compaq-cq40-cq41-cq45
